"word","count","nextWord","phrase"
"it's a small",6,"small","it's a"
"tell us how",6,"how","tell us"
"and one for",6,"for","and one"
"to my first",6,"first","to my"
"moments of the",6,"the","moments of"
"wish you all",6,"all","wish you"
"lot to say",6,"say","lot to"
"is as much",6,"much","is as"
"full of the",6,"the","full of"
"intimate relationship with",6,"with","intimate relationship"
"all that's left",6,"left","all that's"
"that if there",6,"there","that if"
"a duty to",6,"to","a duty"
"think you will",6,"will","think you"
"will be judged",6,"judged","will be"
"possible for the",6,"the","possible for"
"called to the",6,"the","called to"
"say he was",6,"was","say he"
"said he wanted",6,"wanted","said he"
"the vice president",6,"president","the vice"
"he wanted a",6,"a","he wanted"
"that was supposed",6,"supposed","that was"
"i'm so ready",6,"ready","i'm so"
"to travel with",6,"with","to travel"
"tens of millions",6,"millions","tens of"
"have in mind",6,"mind","have in"
"too old to",6,"to","too old"
"how did he",6,"he","how did"
"how to talk",6,"talk","how to"
"third year in",6,"in","third year"
"add me on",6,"on","add me"
"that had the",6,"the","that had"
"we will make",6,"make","we will"
"very much in",6,"in","very much"
"i heard it",6,"it","i heard"
"what they said",6,"said","what they"
"on the course",6,"course","on the"
"help with your",6,"your","help with"
"said but it",6,"it","said but"
"surrounded by a",6,"a","surrounded by"
"to the tune",6,"tune","to the"
"the tune of",6,"of","the tune"
"comment on this",6,"this","comment on"
"paid by the",6,"the","paid by"
"i will leave",6,"leave","i will"
"to be down",6,"down","to be"
"to hold him",6,"him","to hold"
"are with you",6,"you","are with"
"who wrote the",6,"the","who wrote"
"the pirates band",6,"band","the pirates"
"pirates band of",6,"of","pirates band"
"is that how",6,"how","is that"
"the cycle of",6,"of","the cycle"
"abuse and neglect",6,"neglect","abuse and"
"on a variety",6,"variety","on a"
"of the lake",6,"lake","of the"
"check your email",6,"email","check your"
"taking a break",6,"break","taking a"
"far the most",6,"most","far the"
"the best day",6,"day","the best"
"wish i knew",6,"knew","wish i"
"partnership with the",6,"the","partnership with"
"with the private",6,"private","with the"
"criminal justice system",6,"system","criminal justice"
"i showed up",6,"up","i showed"
"and it's easy",6,"easy","and it's"
"is married to",6,"to","is married"
"and work with",6,"with","and work"
"merry christmas to",6,"to","merry christmas"
"copy of this",6,"this","copy of"
"and the person",6,"person","and the"
"a significant impact",6,"impact","a significant"
"to become one",6,"one","to become"
"the two have",6,"have","the two"
"who can help",6,"help","who can"
"a lot different",6,"different","a lot"
"pointed to the",6,"the","pointed to"
"heart of a",6,"a","heart of"
"us so much",6,"much","us so"
"they say the",6,"the","they say"
"seemed like the",6,"the","seemed like"
"time of my",6,"my","time of"
"especially if they",6,"they","especially if"
"that as well",6,"well","that as"
"to deliver a",6,"a","to deliver"
"worth noting that",6,"that","worth noting"
"anything i can",6,"can","anything i"
"since i didn't",6,"didn't","since i"
"i didn't give",6,"give","i didn't"
"go see the",6,"the","go see"
"can and should",6,"should","can and"
"are the first",6,"first","are the"
"cups of tea",6,"tea","cups of"
"in but the",6,"the","in but"
"by a lot",6,"lot","by a"
"they make their",6,"their","they make"
"we have about",6,"about","we have"
"and led to",6,"to","and led"
"of the eastern",6,"eastern","of the"
"loss for the",6,"the","loss for"
"i went home",6,"home","i went"
"would really be",6,"be","would really"
"up the other",6,"other","up the"
"staring at the",6,"the","staring at"
"and the situation",6,"situation","and the"
"a la carte",6,"carte","a la"
"one from the",6,"the","one from"
"and i played",6,"played","and i"
"that i'd be",6,"be","that i'd"
"me they are",6,"are","me they"
"had no way",6,"way","had no"
"dont want to",6,"to","dont want"
"needs to make",6,"make","needs to"
"this young man",6,"man","this young"
"would end up",6,"up","would end"
"for me with",6,"with","for me"
"tables and chairs",6,"chairs","tables and"
"the weekend of",6,"of","the weekend"
"to get enough",6,"enough","to get"
"is dealing with",6,"with","is dealing"
"in a park",6,"park","in a"
"he was surprised",6,"surprised","he was"
"please pray for",6,"for","please pray"
"and my mother",6,"mother","and my"
"to do because",6,"because","to do"
"be like this",6,"this","be like"
"that because the",6,"the","that because"
"the go ahead",6,"ahead","the go"
"do when you",6,"you","do when"
"just for me",6,"me","just for"
"little help from",6,"from","little help"
"nothing to be",6,"be","nothing to"
"the ways of",6,"of","the ways"
"in three games",6,"games","in three"
"can have the",6,"the","can have"
"in the restaurant",6,"restaurant","in the"
"into the darkness",6,"darkness","into the"
"no one cares",6,"cares","no one"
"hard to read",6,"read","hard to"
"use the same",6,"same","use the"
"always wanted a",6,"a","always wanted"
"any of our",6,"our","any of"
"and joined the",6,"the","and joined"
"a love for",6,"for","a love"
"like it's a",6,"a","like it's"
"see where i",6,"i","see where"
"wait to try",6,"try","wait to"
"has appeared in",6,"in","has appeared"
"article about the",6,"the","article about"
"have won the",6,"the","have won"
"anybody who has",6,"has","anybody who"
"remember when we",6,"we","remember when"
"depends on how",6,"how","depends on"
"on how i",6,"i","on how"
"to say in",6,"in","to say"
"the latter is",6,"is","the latter"
"on both the",6,"the","on both"
"wall street movement",6,"movement","wall street"
"give me more",6,"more","give me"
"of your friends",6,"friends","of your"
"to put all",6,"all","to put"
"and go about",6,"about","and go"
"nearly four years",6,"years","nearly four"
"opened up a",6,"a","opened up"
"time for us",6,"us","time for"
"up and they",6,"they","up and"
"good as they",6,"they","good as"
"placed in a",6,"a","placed in"
"and that you",6,"you","and that"
"for the family",6,"family","for the"
"family of the",6,"the","family of"
"in his bed",6,"bed","in his"
"and is an",6,"an","and is"
"at the court",6,"court","at the"
"inviting me to",6,"to","inviting me"
"to be mean",6,"mean","to be"
"to take in",6,"in","to take"
"for some good",6,"good","for some"
"was provided by",6,"by","was provided"
"i could share",6,"share","i could"
"the real life",6,"life","the real"
"each of those",6,"those","each of"
"listen to what",6,"what","listen to"
"wait until next",6,"next","wait until"
"now more than",6,"than","now more"
"the most complex",6,"complex","the most"
"a table and",6,"and","a table"
"seconds of the",6,"the","seconds of"
"now i'm just",6,"just","now i'm"
"rise up and",6,"and","rise up"
"when they show",6,"show","when they"
"out about the",6,"the","out about"
"on christmas day",6,"day","on christmas"
"who had to",6,"to","who had"
"under the weather",6,"weather","under the"
"and all this",6,"this","and all"
"the very next",6,"next","the very"
"in the universe",6,"universe","in the"
"i always make",6,"make","i always"
"to the polls",6,"polls","to the"
"not right now",6,"now","not right"
"to partner with",6,"with","to partner"
"also get a",6,"a","also get"
"stock up on",6,"on","stock up"
"by the group",6,"group","by the"
"probably should have",6,"have","probably should"
"are not given",6,"given","are not"
"said a lot",6,"lot","said a"
"this case is",6,"is","this case"
"or cents a",6,"a","or cents"
"things i think",6,"think","things i"
"the yard and",6,"and","the yard"
"my knowledge of",6,"of","my knowledge"
"however this is",6,"is","however this"
"really believe that",6,"that","really believe"
"a positive way",6,"way","a positive"
"our lives are",6,"are","our lives"
"today with the",6,"the","today with"
"war on the",6,"the","war on"
"who have not",6,"not","who have"
"the adventures of",6,"of","the adventures"
"the scale of",6,"of","the scale"
"maybe there are",6,"are","maybe there"
"trying to write",6,"write","trying to"
"but it won't",6,"won't","but it"
"alone in a",6,"a","alone in"
"the view is",6,"is","the view"
"i put in",6,"in","i put"
"they look at",6,"at","they look"
"sure to come",6,"come","sure to"
"things will get",6,"get","things will"
"corps of engineers",6,"engineers","corps of"
"find out whether",6,"whether","find out"
"for from the",6,"the","for from"
"with the district",6,"district","with the"
"was caused by",6,"by","was caused"
"at the west",6,"west","at the"
"from the center",6,"center","from the"
"of the inside",6,"inside","of the"
"up the last",6,"last","up the"
"know you don't",6,"don't","know you"
"wants to come",6,"come","wants to"
"a visit with",6,"with","a visit"
"was really a",6,"a","was really"
"check out these",6,"these","check out"
"now you are",6,"are","now you"
"anything more than",6,"than","anything more"
"in my apartment",6,"apartment","in my"
"are the main",6,"main","are the"
"it doesn't help",6,"help","it doesn't"
"in the months",6,"months","in the"
"to compare the",6,"the","to compare"
"to kansas city",6,"city","to kansas"
"for the small",6,"small","for the"
"and the crowd",6,"crowd","and the"
"that what we",6,"we","that what"
"get it in",6,"in","get it"
"be determined by",6,"by","be determined"
"walking around in",6,"in","walking around"
"i work on",6,"on","i work"
"but i bet",6,"bet","but i"
"their own and",6,"and","their own"
"the greater good",6,"good","the greater"
"in the polls",6,"polls","in the"
"a new home",6,"home","a new"
"writing a book",6,"book","writing a"
"for the boys",6,"boys","for the"
"new level of",6,"of","new level"
"of something that",6,"that","of something"
"in half and",6,"and","in half"
"it goes in",6,"in","it goes"
"is with me",6,"me","is with"
"didn't think he",6,"he","didn't think"
"will more than",6,"than","will more"
"be in trouble",6,"trouble","be in"
"is no point",6,"point","is no"
"you work out",6,"out","you work"
"up the kids",6,"kids","up the"
"when he tells",6,"tells","when he"
"to just about",6,"about","to just"
"is a chance",6,"chance","is a"
"lol i love",6,"love","lol i"
"love this show",6,"show","love this"
"two things i",6,"i","two things"
"the first black",6,"black","the first"
"my role model",6,"model","my role"
"the whole wide",6,"wide","the whole"
"whole wide world",6,"world","whole wide"
"to write that",6,"that","to write"
"studying for my",6,"my","studying for"
"today has been",6,"been","today has"
"for how long",6,"long","for how"
"likely to have",6,"have","likely to"
"see one of",6,"of","see one"
"running for a",6,"a","running for"
"of those rare",6,"rare","of those"
"by having a",6,"a","by having"
"be looking at",6,"at","be looking"
"a subsidiary of",6,"of","a subsidiary"
"how many other",6,"other","how many"
"the race for",6,"for","the race"
"that you like",6,"like","that you"
"walked over to",6,"to","walked over"
"before heading out",6,"out","before heading"
"stick with it",6,"it","stick with"
"who needs to",6,"to","who needs"
"been there before",6,"before","been there"
"more than my",6,"my","more than"
"how best to",6,"to","how best"
"this last week",6,"week","this last"
"south carolina and",6,"and","south carolina"
"the duke of",6,"of","the duke"
"he is being",6,"being","he is"
"of the plan",6,"plan","of the"
"into my life",6,"life","into my"
"made it back",6,"back","made it"
"times a year",6,"year","times a"
"feel so bad",6,"bad","feel so"
"sure this is",6,"is","sure this"
"i spent most",6,"most","i spent"
